tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm,soil_n,soil_p,soil_k,leached_n,outflow_p,waterlogged_frac,pipe_in_mm,pipe_out_edge_mm
1197,3889,25,377,0.7971,0.0728,95.9818,194.9328,360997.5625,26.7663,0,0,0,0,1,0,0,0,0,0,0,0,10,0.9995,0.0402,4.0029,0.1614,70.0181,2.8639,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3160,37.2496,0.0000,0.0000,2.5298,50.5282,37.9731,0.0001,0.0013,0.0000,0.0000,0.0000
1198,3899,25,377,0.7971,0.0728,95.9796,194.9328,361381.2812,26.7663,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0402,4.0029,0.1615,70.0184,2.8643,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3160,37.2487,0.0000,0.0000,2.5298,50.5282,37.9731,0.0001,0.0013,0.0000,0.0000,0.0000
1199,3908,25,377,0.7972,0.0728,95.9780,194.9328,361772.0625,26.7663,0,0,1,0,0,0,0,0,0,0,0,0,10,0.9994,0.0403,4.0031,0.1617,70.0210,2.8643,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3160,37.2481,0.0000,0.0000,2.5298,50.5282,37.9731,0.0001,0.0013,0.0000,0.0000,0.0000
1200,3912,25,389,0.7972,0.0729,93.4453,195.0068,362249.0000,26.2067,0,0,1,0,0,0,0,0,0,0,0,0,10,0.9994,0.0403,4.0030,0.1616,70.0193,2.8638,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2452,36.2792,0.0177,0.0000,2.5398,50.5280,37.9699,0.0000,0.0013,0.0000,0.0000,0.0000
1201,3918,25,389,0.7972,0.0729,99.9274,195.0068,362623.8438,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0403,4.0031,0.1616,70.0230,2.8656,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,3.2878,1.0567,1.7463,38.7070,0.0000,0.3579,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0001,0.0001
1202,3919,25,389,0.7973,0.0730,99.9245,195.0068,363005.2812,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0403,4.0030,0.1616,70.0225,2.8655,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7058,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1203,3925,25,389,0.7973,0.0730,99.9215,195.0068,363385.0625,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9995,0.0403,4.0032,0.1617,70.0231,2.8703,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7047,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1204,3931,25,389,0.7974,0.0731,99.9187,195.0068,363769.2500,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9995,0.0403,4.0030,0.1620,70.0212,2.8708,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7036,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1205,3938,25,389,0.7974,0.0731,99.9167,195.0068,364162.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0402,4.0029,0.1620,70.0216,2.8712,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7029,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1206,3945,25,389,0.7974,0.0731,99.9143,195.0068,364557.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0403,4.0030,0.1620,70.0263,2.8786,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7020,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1207,3951,25,389,0.7975,0.0732,99.9120,195.0068,364937.5938,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0402,4.0029,0.1620,70.0261,2.8840,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7011,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1208,3955,25,389,0.7975,0.0732,99.9097,195.0068,365321.6875,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9994,0.0402,4.0030,0.1620,70.0244,2.8848,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.7002,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1209,3959,25,389,0.7975,0.0732,99.9078,195.0068,365712.6875,26.2067,0,0,0,0,1,0,0,0,0,0,0,0,10,0.9994,0.0402,4.0030,0.1621,70.0220,2.8844,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.7463,38.6995,0.0000,0.0000,2.5398,50.5280,37.9699,0.0000,0.0010,0.0000,0.0000,0.0000
1210,3963,25,389,0.7975,0.0733,97.3297,195.0976,365970.8125,26.2067,0,0,0,0,0,0,0,0,0,0,0,2,10,0.9994,0.0402,4.0030,0.1621,70.0219,2.8832,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6694,0.0958,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1211,3973,25,389,0.7976,0.0733,97.3270,195.0976,366346.0625,26.2067,0,0,0,0,0,0,0,0,0,0,0,2,10,0.9995,0.0402,4.0029,0.1621,70.0232,2.8878,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6684,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1212,3977,25,389,0.7976,0.0734,97.3241,195.0976,366728.0312,26.2067,0,0,0,0,0,0,0,0,0,0,0,3,10,0.9994,0.0402,4.0030,0.1621,70.0240,2.8872,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6673,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1213,3990,25,386,0.7958,0.0729,97.3212,195.0976,368575.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,1,12,0.9993,0.0403,4.0029,0.1622,70.0220,2.8909,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6662,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1214,4001,25,386,0.7958,0.0730,97.3186,195.0976,368960.0312,26.2067,0,0,0,0,0,0,0,0,0,0,0,1,12,0.9993,0.0403,4.0030,0.1621,70.0228,2.8914,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6652,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1215,4011,25,385,0.7950,0.0729,97.3159,195.0976,370011.8750,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0404,4.0031,0.1620,70.0266,2.8932,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6642,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1216,4020,25,385,0.7950,0.0729,97.3136,195.0976,370406.6562,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0405,4.0033,0.1626,70.0306,2.8991,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6633,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1217,4028,25,385,0.7950,0.0730,97.3114,195.0976,370787.1562,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0405,4.0034,0.1627,70.0309,2.9000,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6625,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1218,4035,25,385,0.7950,0.0730,97.3091,195.0976,371171.6250,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0405,4.0036,0.1627,70.0331,2.9017,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6616,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1219,4047,25,385,0.7950,0.0730,97.3074,195.0976,371547.8750,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0405,4.0035,0.1626,70.0376,2.9062,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.5484,37.6610,0.0000,0.0000,2.5483,50.5273,37.9694,0.0016,0.0010,0.0000,0.0000,0.0000
1220,4061,25,385,0.7951,0.0731,94.6896,195.2651,371801.5938,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0405,4.0036,0.1625,70.0448,2.9094,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6844,0.0300,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1221,4071,25,385,0.7951,0.0731,94.6871,195.2651,372177.2812,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0404,4.0033,0.1626,70.0424,2.9103,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6835,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1222,4080,25,385,0.7952,0.0732,94.6837,195.2651,372553.6250,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0405,4.0036,0.1628,70.0452,2.9107,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6821,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1223,4089,25,385,0.7952,0.0732,94.6810,195.2651,372934.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0405,4.0035,0.1629,70.0499,2.9137,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6811,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1224,4096,25,385,0.7953,0.0732,94.6786,195.2651,373319.4375,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0405,4.0035,0.1629,70.0518,2.9143,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6802,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1225,4111,25,385,0.7953,0.0733,94.6761,195.2651,373707.3750,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0036,0.1630,70.0508,2.9142,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6792,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1226,4124,25,385,0.7953,0.0733,94.6740,195.2651,374102.4688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0033,0.1630,70.0506,2.9154,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6784,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1227,4132,25,385,0.7953,0.0734,94.6720,195.2651,374483.2188,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0032,0.1630,70.0482,2.9154,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6776,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1228,4145,25,385,0.7953,0.0734,94.6699,195.2651,374867.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0033,0.1630,70.0446,2.9170,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6768,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1229,4149,25,385,0.7953,0.0734,94.6683,195.2651,375244.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0033,0.1630,70.0432,2.9165,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.4189,36.6762,0.0000,0.0000,2.5596,50.5284,37.9787,0.0002,0.0010,0.0000,0.0000,0.0000
1230,4153,25,385,0.7954,0.0735,92.1886,195.3913,375500.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0032,0.1630,70.0443,2.9164,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7295,0.0215,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1231,4159,25,385,0.7954,0.0735,92.1862,195.3913,375892.0000,26.2067,0,0,1,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0031,0.1629,70.0443,2.9180,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7286,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1232,4166,25,385,0.7954,0.0735,92.1830,195.3913,376268.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0032,0.1630,70.0479,2.9211,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7273,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1233,4170,25,385,0.7955,0.0736,92.1804,195.3913,376650.1250,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0032,0.1630,70.0487,2.9205,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7263,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1234,4176,25,385,0.7955,0.0736,92.1781,195.3913,377035.4688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0032,0.1632,70.0513,2.9217,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7254,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1235,4179,25,385,0.7955,0.0736,92.1758,195.3913,377438.7812,26.2067,0,0,0,0,1,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0031,0.1633,70.0506,2.9212,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7245,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1236,4183,25,385,0.7955,0.0737,92.1738,195.3913,377849.0625,26.2067,0,0,0,0,1,0,0,0,0,0,0,0,13,0.9992,0.0405,4.0030,0.1632,70.0504,2.9205,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7237,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1237,4189,25,385,0.7955,0.0737,92.1718,195.3913,378245.0625,26.2067,0,0,0,0,1,0,0,0,0,0,0,0,13,0.9993,0.0406,4.0029,0.1635,70.0498,2.9194,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7230,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1238,4195,25,385,0.7955,0.0738,92.1699,195.3913,378630.0625,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0406,4.0028,0.1636,70.0501,2.9189,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7222,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1239,4200,25,385,0.7955,0.0738,92.1683,195.3913,379006.6250,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0406,4.0027,0.1635,70.0478,2.9190,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.3281,35.7216,0.0000,0.0000,2.5693,50.5286,37.9784,0.0000,0.0010,0.0000,0.0000,0.0000
1240,4211,25,385,0.7956,0.0738,89.7046,195.5123,379265.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0406,4.0028,0.1637,70.0491,2.9224,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7778,0.0185,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1241,4218,25,385,0.7956,0.0739,89.7023,195.5123,379642.3750,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9993,0.0406,4.0025,0.1637,70.0509,2.9255,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7769,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1242,4221,25,385,0.7956,0.0739,89.6992,195.5123,380049.9375,26.2067,0,0,2,0,0,0,0,0,0,0,0,0,13,0.9994,0.0407,4.0026,0.1637,70.0515,2.9255,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7757,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1243,4226,25,385,0.7956,0.0739,89.6967,195.5123,380431.5000,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0407,4.0027,0.1636,70.0504,2.9248,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7747,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1244,4235,25,385,0.7956,0.0740,89.6945,195.5123,380847.1250,26.2067,0,0,2,0,0,0,0,0,0,0,0,0,13,0.9994,0.0408,4.0027,0.1637,70.0512,2.9240,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7739,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1245,4247,25,385,0.7957,0.0740,89.6923,195.5123,381235.7188,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0408,4.0027,0.1638,70.0524,2.9298,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7731,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1246,4257,25,385,0.7957,0.0740,89.6904,195.5123,381631.2188,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0408,4.0027,0.1641,70.0511,2.9281,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.2576,34.7723,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0010,0.0000,0.0000,0.0000
1247,4267,25,385,0.7957,0.0741,100.7727,195.5123,382012.4688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9994,0.0409,4.0026,0.1642,70.0535,2.9318,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,5.7299,1.9232,1.8951,38.9720,0.0000,0.8919,2.5788,50.5287,37.9779,0.0000,0.0041,0.0000,0.0001,0.0001
1248,4272,25,385,0.7957,0.0741,100.7705,195.5123,382412.6875,26.2067,0,0,1,0,0,0,0,0,0,0,0,0,13,0.9995,0.0409,4.0025,0.1641,70.0545,2.9321,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.8951,38.9712,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0041,0.0000,0.0000,0.0000
1249,4284,25,385,0.7957,0.0741,100.7687,195.5123,382789.4688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0409,4.0024,0.1641,70.0552,2.9308,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.8951,38.9705,0.0000,0.0000,2.5788,50.5287,37.9779,0.0000,0.0041,0.0000,0.0000,0.0000
1250,4293,25,401,0.7958,0.0742,98.2381,195.4625,383275.2812,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0409,4.0021,0.1643,70.0535,2.9296,0.9987,0.0167,3.9708,0.0540,74.9769,1.3441,0.0000,0.0000,1.6526,37.8888,0.1664,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1251,4299,24,401,0.7958,0.0742,98.2355,195.4625,383677.0000,26.2067,0,0,0,0,0,0,1,0,0,0,0,0,13,0.9995,0.0409,4.0021,0.1642,70.0524,2.9339,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8878,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1252,4310,24,401,0.7959,0.0743,98.2322,195.4625,384055.1250,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0409,4.0022,0.1642,70.0551,2.9343,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8866,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1253,4317,24,401,0.7959,0.0743,98.2294,195.4625,384437.0938,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0409,4.0023,0.1643,70.0541,2.9341,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8855,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1254,4322,24,401,0.7960,0.0744,98.2269,195.4625,384822.9688,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0410,4.0024,0.1643,70.0524,2.9335,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8846,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1255,4331,24,401,0.7960,0.0744,98.2244,195.4625,385211.8125,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0410,4.0026,0.1642,70.0515,2.9323,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8836,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1256,4342,24,401,0.7960,0.0744,98.2221,195.4625,385607.5000,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9995,0.0411,4.0027,0.1642,70.0542,2.9389,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8828,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1257,4348,24,401,0.7961,0.0745,98.2200,195.4625,385988.9062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9996,0.0411,4.0026,0.1644,70.0567,2.9400,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8820,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1258,4358,24,401,0.7961,0.0745,98.2177,195.4625,386389.4062,26.2067,0,0,0,0,1,0,0,0,0,0,0,0,13,0.9996,0.0410,4.0025,0.1643,70.0541,2.9426,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8811,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1259,4385,24,401,0.7961,0.0745,98.2160,195.4625,386766.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9996,0.0411,4.0028,0.1643,70.0545,2.9435,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.6526,37.8805,0.0000,0.0000,2.5852,50.5245,37.9732,0.0030,0.0041,0.0000,0.0000,0.0000
1260,4398,24,401,0.7961,0.0746,95.5650,195.5911,387015.3750,26.2067,0,0,0,0,0,0,0,0,0,0,0,1,13,0.9996,0.0411,4.0031,0.1645,70.0566,2.9534,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.4918,36.8997,0.0364,0.0000,2.5954,50.5247,37.9731,0.0002,0.0041,0.0000,0.0000,0.0000
1261,4406,24,401,0.7961,0.0746,95.5626,195.5911,387392.4062,26.2067,0,0,0,0,0,0,0,0,0,0,0,1,13,0.9996,0.0411,4.0031,0.1646,70.0573,2.9523,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.4918,36.8988,0.0000,0.0000,2.5954,50.5247,37.9731,0.0002,0.0041,0.0000,0.0000,0.0000
1262,4417,24,401,0.7962,0.0747,95.5595,195.5911,387771.1875,26.2067,0,0,0,0,0,0,0,0,0,0,0,1,13,0.9996,0.0412,4.0032,0.1645,70.0605,2.9533,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.4918,36.8975,0.0000,0.0000,2.5954,50.5247,37.9731,0.0002,0.0041,0.0000,0.0000,0.0000
1263,4422,24,400,0.7953,0.0747,95.5568,195.5911,388666.6562,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,14,0.9996,0.0412,4.0031,0.1646,70.0591,2.9522,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.4918,36.8965,0.0000,0.0000,2.5954,50.5247,37.9731,0.0002,0.0041,0.0000,0.0000,0.0000
1264,4427,24,400,0.7953,0.0747,95.5544,195.5911,389052.9062,26.2067,0,0,0,0,0,0,0,0,0,0,0,0,14,0.9996,0.0412,4.0031,0.1646,70.0599,2.9519,0.9987,0.0170,3.9696,0.0548,74.9759,1.3718,0.0000,0.0000,1.4918,36.8957,0.0000,0.0000,2.5954,50.5247,37.9731,0.0002,0.0041,0.0000,0.0000,0.0000
